,Ticker,Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,CategoryName,SponsorId,SponsorName,IsManagedDistribution,Price,PriceChange,NAV,NAVPublished,Cusip,Name,LastUpdated,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
105,EMO,-9.27,6.03,6.65,0.67,48.79,6,Morningstar US CEF MLP,49,"Franklin Templeton Fund Adviser, LLC",FALSE,40.33,-2.27,44.45,2024-06-20T00:00:00,18469P209,ClearBridge Energy Midstream Opportunity,2024-06-20T00:00:00,XEMOX,Equity-MLP,27.6,515.711,,Quarterly,-0.38627,0.67,20,,,,4.68,,785.101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,26.07,33.14,4.27,7.15,21.43,24.98,,,68.24,301190,,,,,,,35.22342,-10.06136,0.26,-2.01,-1.12,2024-06-20T00:00:00,2011-06-13T00:00:00,6/13/2011,1307923200,2024-05-22T00:00:00
106,CEM,-9.25,6.21,6.84,0.77,42.19,6,Morningstar US CEF MLP,25,ClearBridge,FALSE,45.01,-2.5,49.6,2024-06-20T00:00:00,184692200,ClearBridge MLP and Midstream,2024-06-20T00:00:00,XCEMX,Equity-MLP,27.98,598.372,,Quarterly,-0.84501,0.77,20,,,,7.51,,915.535,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,23.44,28.28,1.8,3.84,18.03,22.08,,,62.94,388610,,,,,,,39.91536,-10.79336,0.39,-2.01,-1.2,2024-06-20T00:00:00,2010-06-25T00:00:00,6/25/2010,1277424000,2024-05-22T00:00:00
107,CTR,-7.87,6.3,6.84,0.7,39.16,6,Morningstar US CEF MLP,25,ClearBridge,FALSE,40.95,-1.64,44.45,2024-06-20T00:00:00,18469Q207,ClearBridge MLP and Midstream TR,2024-06-20T00:00:00,XCTRX,Equity-MLP,26.47,282.016,,Quarterly,-0.8731,0.7,20,,,,6.95,,416.338,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,22.77,30.27,4.14,7.33,17.26,21.91,,,66.95,192710,,,,,,,36.01892,-10.86913,0.75,-0.95,-0.31,2024-06-20T00:00:00,2012-06-28T00:00:00,6/28/2012,1340841600,2024-05-22T00:00:00
108,GLV,-16.86,9.26,11.13,0.0526,14.49,25,Morningstar US CEF Global Allocation,26,Clough Capital Partners L.P.,TRUE,5.67,0.03,6.82,2024-06-20T00:00:00,18913Y103,Clough Global Dividend and Income,2024-06-20T00:00:00,XGLVX,Hybrid-Global Allocation,24.66,70.913,,Monthly,0.0019,0.0526,20,3.4848,,,5.32,,113.215,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-6.97,-11.21,-1,-1.34,9.89,12.44,,,17.81,531850,,,95.2027,,3.43,,5.34848,-16.87849,0.01,0.12,-0.1,2024-06-20T00:00:00,2004-07-28T00:00:00,7/28/2004,1090972800,2024-06-17T00:00:00
109,GLQ,-15.75,8.84,10.49,0.0603,23.45,5,Morningstar US CEF Global Equity,26,Clough Capital Partners L.P.,TRUE,6.9,0.07,8.19,2024-06-20T00:00:00,18914C100,Clough Global Equity,2024-06-20T00:00:00,XGLQX,Equity-Global Equity,23.65,129.995,,Monthly,-0.07243,0.0603,20,,,,5.6,,202.081,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-11.69,-13.72,0.99,-0.49,13.27,16.15,,,26.99,715470,,,,,11.6,,6.09231,-16.98083,1.07,2.36,1.29,2024-06-20T00:00:00,2005-04-27T00:00:00,4/27/2005,1114560000,2024-06-17T00:00:00
110,GLO,-17.27,9.04,10.93,0.048,20.47,25,Morningstar US CEF Global Allocation,26,Clough Capital Partners L.P.,TRUE,5.27,0.03,6.37,2024-06-20T00:00:00,1.89E+110,Clough Global Opportunities,2024-06-20T00:00:00,XGLOX,Hybrid-Global Allocation,24.01,225.904,,Monthly,-0.05314,0.048,20,5.6631,,,5.71,,359.326,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-12.36,-14.84,0.9,0.37,11.7,13.26,,,22.24,1761800,,,,,2.63,2.23,4.82018,-17.40169,0.11,1.18,0.41,2024-06-20T00:00:00,2006-04-25T00:00:00,4/25/2006,1145923200,2024-06-17T00:00:00
111,FOF,1.74,9.09,8.93,0.087,21.16,26,Morningstar US CEF US Allocation,27,Cohen & Steers,FALSE,11.69,-0.03,11.49,2024-06-20T00:00:00,19248P106,Cohen & Steers Closed-End Opportunity,2024-06-20T00:00:00,XFOFX,Hybrid-U.S. Allocation,,321.895,,Monthly,0.18115,0.087,20,6.661,,,0.95,,316.388,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2.27,2.98,6.84,8.23,10.33,8.81,,,24.29,609940,,,91.5402,,,,11.07376,2.35828,-0.34,-0.35,-0.55,2024-06-20T00:00:00,2006-11-20T00:00:00,11/20/2006,1163980800,2024-06-11T00:00:00
112,UTF,-1.01,8.19,8.28,0.155,14.26,8,Morningstar US CEF Sector Equity,27,Cohen & Steers,FALSE,22.47,0.03,22.7,2024-06-20T00:00:00,19248A109,Cohen & Steers Infrastructure,2024-06-20T00:00:00,XUTFX,Equity-Sector Equity,30.29,2164.669,,Monthly,0.21103,0.155,20,5.8423,,,3.97,,3136.827,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,3.09,0.58,6.13,8.14,6.71,15.61,,,22.13,2365780,,,100.3608,,7.43,,21.88542,-1.57457,0.23,-1.16,-0.13,2024-06-20T00:00:00,2004-03-30T00:00:00,3/30/2004,1080604800,2024-06-11T00:00:00
113,LDP,-7.95,7.4,8.04,0.131,20.11,18,Morningstar US CEF Preferreds,27,Cohen & Steers,FALSE,19.56,-0.05,21.25,2024-06-20T00:00:00,19248C105,Cohen & Steers Ltd Duration Pref & Inc,2024-06-20T00:00:00,XLDPX,Fixed Income - Taxable-Preferreds,33.76,568.79,,Monthly,0.52079,0.131,25,6.4739,,,4.47,,932.933,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.2,-1.36,5.19,5.23,6.94,11.88,,,24.71,914310,,,99.4467,,88.99,,18.60698,-8.2394,0.14,-0.92,-0.58,2024-06-20T00:00:00,2012-07-27T00:00:00,7/27/2012,1343347200,2024-06-11T00:00:00
114,RQI,-7.14,7.79,8.39,0.08,11.55,7,Morningstar US CEF Real Estate,27,Cohen & Steers,FALSE,11.44,0.02,12.32,2024-06-20T00:00:00,19247L106,Cohen & Steers Qual Inc Realty,2024-06-20T00:00:00,XRQIX,Equity-Real Estate,30.01,1537.896,,Monthly,0.11505,0.08,15,5.6667,,,3.99,,2366.32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-0.12,-2.05,5.13,4.75,-2.69,-3.64,,,11.47,4244360,,,98.3561,,7.49,,11.32863,-6.48838,-0.48,-1.46,-1.35,2024-06-20T00:00:00,2002-02-28T00:00:00,2/28/2002,1014854400,2024-06-11T00:00:00
115,RLTY,-8.32,8.52,9.29,0.11,11.12,7,Morningstar US CEF Real Estate,27,Cohen & Steers,TRUE,14.21,-0.01,15.5,2024-06-20T00:00:00,19249Q103,Cohen & Steers Real Estate Opp & Inc Fd,2024-06-20T00:00:00,XRLTX,Equity-Real Estate,35.23,237.625,,Monthly,0.09179,0.11,20,5.8161,,,5.09,,400.197,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,,-0.35,1.9,,,16.51,711710,,,99.5128,,,,13.62869,-11.07719,1.56,1.1,1.18,2024-06-20T00:00:00,2022-02-24T00:00:00,2/24/2022,1645660800,2024-06-11T00:00:00
116,RNP,-1.67,8.02,8.16,0.136,14.92,7,Morningstar US CEF Real Estate,27,Cohen & Steers,TRUE,20,0.01,20.34,2024-06-20T00:00:00,19247X100,Cohen & Steers REIT & Preferred Inc Fd,2024-06-20T00:00:00,XRNPX,Equity-Real Estate,31.66,955.196,,Monthly,0.36147,0.136,25,6.2368,,,4.02,,1421.559,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,0.39,0.4,5.71,7.97,1.24,3.62,,,21.41,1287690,,,100.2443,,6.69,,19.25124,-2.65791,0.35,-1.51,-0.88,2024-06-20T00:00:00,2003-06-27T00:00:00,6/27/2003,1056672000,2024-06-11T00:00:00
117,PSF,-7.49,7.22,7.8,0.126,19.93,18,Morningstar US CEF Preferreds,27,Cohen & Steers,FALSE,19.38,-0.05,20.95,2024-06-20T00:00:00,19248Y107,Cohen & Steers Select Preferred & Inc,2024-06-20T00:00:00,XPSFX,Fixed Income - Taxable-Preferreds,33.86,233.106,,Monthly,0.48373,0.126,25,6.385,,,4.57,,380.991,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.01,-5.41,4.21,0.66,6.57,6.46,,,21.02,274240,,,99.27,,86.4,,18.81871,-5.86465,-0.73,0,-0.72,2024-06-20T00:00:00,2010-11-24T00:00:00,11/24/2010,1290556800,2024-06-11T00:00:00
118,PTA,-6.45,7.86,8.4,0.134,18.33,18,Morningstar US CEF Preferreds,28,"Cohen & Steers Capital Management, Inc.",TRUE,19.15,-0.1,20.47,2024-06-20T00:00:00,19249X108,Cohen & Steers Tax-adv Prd Sec and Inc,2024-06-20T00:00:00,XPTAX,Fixed Income - Taxable-Preferreds,34.66,1058.487,,Monthly,0.36643,0.134,25,6.461,,,4.99,,1731.557,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-0.11,-0.34,,,6.51,11.21,,,28.42,1584200,,,102.8807,,,,18.29747,-7.22148,0.58,0,0.28,2024-06-20T00:00:00,2020-10-28T00:00:00,10/28/2020,1603843200,2024-06-11T00:00:00
119,RFI,-1.85,8.46,8.62,0.08,9,7,Morningstar US CEF Real Estate,28,"Cohen & Steers Capital Management, Inc.",FALSE,11.14,-0.09,11.35,2024-06-20T00:00:00,19247R103,Cohen & Steers Total Return,2024-06-20T00:00:00,XRFIX,Equity-Real Estate,0.04,295.643,,Monthly,0.17277,0.08,15,6.257,,,0.94,,301.341,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.04,-1.69,4.82,4.18,-1.84,0.2,,,11.43,735630,,,,,,,11.3329,0.22435,-1.01,-2.13,-1.89,2024-06-20T00:00:00,1993-09-27T00:00:00,9/27/1993,749088000,2024-06-11T00:00:00
120,STK,1.32,5.66,5.59,0.4625,27.88,3,Morningstar US CEF Covered Call,29,Columbia Threadneedle,TRUE,33.11,-0.33,32.68,2024-06-20T00:00:00,19842X109,Columbia Seligman Premium Technology Gr,2024-06-20T00:00:00,XSTKX,Equity-Covered-Call Funds,,545.912,,Quarterly,-0.02559,0.4625,20,,,,1.13,,538.822,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,9.37,6.78,21.38,20.6,11.97,4.33,,,18.82,376570,,,,,,,30.54681,6.12192,-1.3,-0.97,-1.03,2024-06-20T00:00:00,2009-11-25T00:00:00,11/25/2009,1259107200,2024-05-10T00:00:00
121,CLM,6.67,18.49,17.33,0.1086,26.41,10,Morningstar US CEF US Equity,30,Cornerstone Advisors,TRUE,7.52,0,7.05,2024-06-18T00:00:00,21924B302,Cornerstone Strategic Value,2024-06-20T00:00:00,XCLMX,Equity-U.S. Equity,0,1783.487,,Monthly,0.00312,0.1086,38.52,4.9064,,,1.11,,1672.019,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,9.99,6.14,14.91,12.86,11.17,14.19,,,15.87,14941340,,,,,,,7.61405,11.81803,-0.74,-0.77,0.04,2024-06-20T00:00:00,1987-06-23T00:00:00,6/23/1987,551404800,2024-06-13T00:00:00
122,CRF,13.22,18.49,16.33,0.1037,25.73,10,Morningstar US CEF US Equity,30,Cornerstone Advisors,TRUE,7.62,-0.02,6.73,2024-06-18T00:00:00,21924U300,Cornerstone Total Return Fund,2024-06-20T00:00:00,XCRFX,Equity-U.S. Equity,9.5,848.938,,Monthly,-0.00069,0.1037,25,4.8577,,,1.15,,749.783,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,10.36,6.28,15.31,12.94,10.78,16.29,,,20.76,7719410,,,,,,,7.52821,15.41355,-0.36,-0.23,0.58,2024-06-20T00:00:00,1973-05-16T00:00:00,5/16/1973,106358400,2024-06-13T00:00:00
123,CIK,0.07,9.12,9.12,0.0225,16.05,14,Morningstar US CEF High Yield,31,Credit Suisse AG,FALSE,2.962,-0.01,2.96,2024-06-20T00:00:00,224916106,Credit Suisse Asset Mgmt Income,2024-06-20T00:00:00,XCIKX,Fixed Income - Taxable-High Yield,27.64,156.347,,Monthly,0.12611,0.0225,10,6.7875,,,3.1,,215.912,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,3.5,3.37,6.09,8.87,3.88,-2.39,,,20.19,1660150,,,95.327,,5.73,,2.89097,-0.34489,0.11,0.58,-0.39,2024-06-20T00:00:00,1987-03-23T00:00:00,3/23/1987,543456000,2024-06-18T00:00:00
124,DHY,-5.96,8.53,9.07,0.0155,15.47,14,Morningstar US CEF High Yield,31,Credit Suisse AG,FALSE,2.05,0.01,2.18,2024-06-20T00:00:00,22544F103,Credit Suisse High Yield Bond Fund,2024-06-20T00:00:00,XDHYX,Fixed Income - Taxable-High Yield,28.8,212.203,,Monthly,0.08792,0.0155,10,6.7502,,,3.8,,316.945,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,2.69,2.42,5.45,5.48,3.62,7.63,,,18.73,4621590,,,95.256,,5.73,,1.94803,-8.80431,1.67,0.74,1.17,2024-06-20T00:00:00,1998-07-31T00:00:00,7/31/1998,901843200,2024-06-18T00:00:00
125,DXYZ,146.55,,,,,8,Morningstar US CEF Sector Equity,33,Destiny Advisors LLC,TRUE,12.5,0,5.07,2024-03-28T00:00:00,25063F107,Destiny Tech100 Inc,2024-06-20T00:00:00,DXYZ,Equity-Sector Equity,,18.191,,Monthly,,,,,,,0,,7.378,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,0,,,,,,,,,,,,2024-06-20T00:00:00,2024-03-26T00:00:00,3/26/2024,1711411200,
126,DMA,-34.5,0.46,0.7,0.0526,9.02,26,Morningstar US CEF US Allocation,34,Destra Capital Advisors LLC,TRUE,7.5,0,11.45,2024-06-20T00:00:00,25065A502,Destra Multi-Alternative,2024-06-20T00:00:00,XDMAX,Hybrid-U.S. Allocation,12.73,67.224,,Annually,0.0027,0.0526,,,,,4.74,,117.605,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,1.33,,1.15,,0.99,20.71,,,36.87,496370,,,,,0.23,,6.49542,-40.40239,0.85,-0.25,0.2,2024-06-20T00:00:00,2022-01-13T00:00:00,1/13/2022,1642032000,2023-06-19T00:00:00
127,DNP,2.3,9.85,9.63,0.065,8.94,8,Morningstar US CEF Sector Equity,38,Duff & Phelps Inv Mgmt Co (IL),TRUE,8.1,-0.04,7.9179,2024-06-20T00:00:00,23325P104,DNP Select Income,2024-06-20T00:00:00,XDNPX,Equity-Sector Equity,27.78,2936.541,,Monthly,0.07041,0.065,10,5.0766,,,2.88,,3974.511,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2.94,2.13,4.66,2.35,5.19,6.86,,,-6.49,7055680,,,101.7798,,5.14,3.68,9.20676,16.48395,-1.99,-2.01,-2.39,2024-06-20T00:00:00,1987-01-21T00:00:00,1/21/1987,538185600,2024-05-31T00:00:00
128,DSL,0.73,10.65,10.58,0.11,18.23,13,Morningstar US CEF Global Income,35,DoubleLine,FALSE,12.48,0.02,12.39,2024-06-20T00:00:00,258622109,DoubleLine Income Solutions Fund,2024-06-20T00:00:00,XDSLX,Fixed Income - Taxable-Global Income,21.66,1329.85,,Monthly,0.4445,0.11,25,8.3283,,,3.24,,1685.259,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-2.87,-2.13,0.41,0.83,5.04,6.74,,,21.54,4234160,,,84.9645,,,,12.10969,0.40425,0.18,0.14,0.02,2024-06-20T00:00:00,2013-04-26T00:00:00,4/26/2013,1366934400,2024-06-12T00:00:00
129,DBL,-1.31,8.63,8.75,0.11,14.47,17,Morningstar US CEF Multi-Sector,35,DoubleLine,FALSE,15.09,0.04,15.29,2024-06-20T00:00:00,258623107,Doubleline Opportunistic Cred,2024-06-20T00:00:00,XDBLX,Fixed Income - Taxable-Multi-Sector,12.93,265.931,,Monthly,0.32172,0.11,25,7.5787,,,2.66,,309.456,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-0.48,-0.51,1.52,1.52,4.68,1.57,,,10.1,587030,,,80.8703,,,,14.82026,0.51752,-1.23,-0.79,-1.27,2024-06-20T00:00:00,2012-01-26T00:00:00,1/26/2012,1327536000,2024-06-12T00:00:00
130,DLY,-2.5,8.75,8.97,0.1167,16.46,17,Morningstar US CEF Multi-Sector,36,DoubleLine Capital LP,TRUE,15.61,0.05,16.01,2024-06-20T00:00:00,25862D105,DoubleLine Yield Opportunities Fund,2024-06-20T00:00:00,XDLYX,Fixed Income - Taxable-Multi-Sector,19.84,748.434,,Monthly,0.64995,0.1167,20,8.2601,,,3.42,,957.612,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,0.13,0.85,,,4.9,9.02,,,23.53,1824790,,,89.1726,,,,14.95004,-3.98785,0.85,0.02,0.45,2024-06-20T00:00:00,2020-02-25T00:00:00,2/25/2020,1582588800,2024-06-12T00:00:00
131,DTF,-10.33,3.2,3.56,0.0325,1.22,21,Morningstar US CEF Municipal,37,Duff & Phelps,FALSE,10.94,-0.03,12.2,2024-06-20T00:00:00,23334J107,DTF Tax-Free Income 2028 Term,2024-06-20T00:00:00,XDTFX,Fixed Income - Municipal-Municipal,32.16,76.903,,Monthly,0.11785,0.0325,15,4.7884,,,2.72,,85.761,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-5.8,-6.34,-1.75,-1.29,-0.79,2.55,,,4.82,233040,,,103.7803,,8.11,4.35,10.80495,-11.91052,1.6,1.06,1.55,2024-06-20T00:00:00,1991-11-29T00:00:00,11/29/1991,691372800,2024-06-17T00:00:00
132,DPG,-13.06,2.54,2.92,0.07,14.16,8,Morningstar US CEF Sector Equity,37,Duff & Phelps,TRUE,9.59,0.08,11.03,2024-06-20T00:00:00,26433C105,Duff & Phelps Utility and Infra Fund Inc,2024-06-20T00:00:00,XDPGX,Equity-Sector Equity,27.52,366.163,,Quarterly,-0.01483,0.07,20,,,,4.12,,581.061,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,2.32,-3.14,2.74,2.66,8.94,11.56,,,-8.46,1646280,,,,,,,9.31137,-12.87271,-0.13,-0.41,-0.4,2024-06-20T00:00:00,2011-07-29T00:00:00,7/29/2011,1311897600,2024-06-17T00:00:00
133,KTF,-7,7.12,7.66,0.061,3.6,21,Morningstar US CEF Municipal,39,DWS,FALSE,9.56,-0.1,10.28,2024-06-20T00:00:00,233368109,DWS Municipal Income,2024-06-20T00:00:00,XKTFX,Fixed Income - Municipal-Municipal,33.73,374.492,,Monthly,0.16453,0.061,12,4.824,,,3.64,,607.697,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.42,-4.2,-0.48,0.65,-2.58,7.51,,,14.81,1071780,,,97.5463,,12.99,8.97,8.72878,-13.13936,1.85,0.49,1.17,2024-06-20T00:00:00,1988-10-20T00:00:00,10/20/1988,593308800,2024-06-20T00:00:00
134,KSM,-3.26,3.09,3.19,0.026,5.05,21,Morningstar US CEF Municipal,39,DWS,FALSE,9.78,-0.01,10.11,2024-06-20T00:00:00,23342Q101,DWS Strategic Muni Income,2024-06-20T00:00:00,XKSMX,Fixed Income - Municipal-Municipal,34.95,108.048,,Monthly,0.15537,0.026,12,4.9119,,,4.31,,171.694,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-5.18,-4.25,-0.73,0.13,-1.12,11.39,,,20.74,318660,,,95.6422,,13.29,8.49,8.61805,-11.49579,1.86,0.49,1.16,2024-06-20T00:00:00,1989-03-22T00:00:00,3/22/1989,606528000,2024-06-20T00:00:00
135,GRF,-16.74,3.08,3.7,0.35,18.82,10,Morningstar US CEF US Equity,92,Sims Capital Management LLC,FALSE,9.45,0.01,11.35,2024-06-14T00:00:00,269451100,Eagle Capital Growth,2024-06-20T00:00:00,XGRFX,Equity-U.S. Equity,,37.496,,Annually,0.02242,0.35,10,,,,1.34,,45.035,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,6.54,7.12,10.85,11.94,6.19,-0.95,,,16.5,29660,,,,,,,9.00422,-17.23923,0.16,0.32,0.12,2024-06-20T00:00:00,1990-07-02T00:00:00,7/2/1990,646876800,2023-11-21T00:00:00
136,ECC,10.14,18.32,16.63,0.14,35.9,19,Morningstar US CEF Senior Loans,40,Eagle Point Credit Management,FALSE,10.1,0.06,9.49,2024-04-30T00:00:00,269808101,Eagle Point Credit Company LLC,2024-06-20T00:00:00,XECCX,Fixed Income - Taxable-Senior Loans,24.32,795.396,,Monthly,0.61938,0.14,20,13.4615,,,8.51,,954.239,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9.42,10.77,10.46,6.69,10.54,16.58,,,22.98,6403380,,,,,,,9.98737,11.133,-0.18,-0.05,0.13,2024-06-20T00:00:00,2014-10-08T00:00:00,10/8/2014,1412726400,2024-06-07T00:00:00
137,EIC,3.42,15.8,15.28,0.2,41.44,14,Morningstar US CEF High Yield,41,Eagle Point Income Management LLC,FALSE,15.71,-0.36,15.39,2024-05-31T00:00:00,269817102,Eagle Point Income Co Inc,2024-06-20T00:00:00,XEICX,Fixed Income - Taxable-High Yield,33.45,172.769,,Monthly,,0.2,19.89,13.3381,,,7.44,,251.024,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8.69,14.5,,,14.34,18.15,,,38.88,919730,,,87.1034,,,,14.83469,5.3191,-0.72,-0.98,-1.09,2024-06-20T00:00:00,2019-07-23T00:00:00,7/23/2019,1563840000,2024-06-07T00:00:00
138,CEV,-7.23,4.43,4.77,0.0434,3.32,22,Morningstar US CEF Municipal-CA,42,Eaton Vance,FALSE,10.91,-0.1,11.76,2024-06-20T00:00:00,27826F101,Eaton Vance CA Muni Inc,2024-06-20T00:00:00,XCEVX,Fixed Income - Municipal-Municipal - CA,28.08,76.736,0.02,Monthly,0.19108,0.0434,15,4.754,,11,2.88,,115.008,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.09,-3.98,-0.11,1.31,-1.73,4.06,,,11.65,212020,3,,97.6949,,,,10.11255,-12.51499,2.05,1.41,1.74,2024-06-20T00:00:00,1999-01-29T00:00:00,1/29/1999,917568000,2024-06-12T00:00:00
139,EVM,-8.66,4.42,4.84,0.0383,2.86,22,Morningstar US CEF Municipal-CA,43,Eaton Vance Management,FALSE,9.49,-0.03,10.39,2024-06-20T00:00:00,27828A100,Eaton Vance CA Municipal Bond,2024-06-20T00:00:00,XEVMX,Fixed Income - Municipal-Municipal - CA,26.33,234.146,0.105,Monthly,0.16314,0.0383,15,4.5924,,11.7,3.04,,347.961,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.44,-3.51,-0.15,1.38,-2.18,4.52,,,12.57,681210,3,,101.2006,,,,8.96836,-11.98269,1.25,-0.31,0.62,2024-06-20T00:00:00,2002-08-30T00:00:00,8/30/2002,1030665600,2024-06-20T00:00:00
140,EOI,-2.53,8.14,8.35,0.1338,29.91,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,19.23,0.11,19.73,2024-06-20T00:00:00,278274105,Eaton Vance Enhanced Equity Income,2024-06-20T00:00:00,XEOIX,Equity-Covered-Call Funds,,776.257,,Monthly,0.0018,0.1338,20,,,,1.11,,796.44,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,9.28,8.91,13.83,14.04,13.92,15.05,,,29.97,717380,,,,,,,16.9371,-2.56219,0.02,-0.21,0.34,2024-06-20T00:00:00,2004-10-26T00:00:00,10/26/2004,1098748800,2024-06-20T00:00:00
141,EOS,-4.66,8.03,8.42,0.1523,31.25,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,21.7,-0.01,22.76,2024-06-20T00:00:00,278277108,Eaton Vance Enhanced Equity Income II,2024-06-20T00:00:00,XEOSX,Equity-Covered-Call Funds,,1135.071,,Monthly,-0.0324,0.1523,20,,,,1.09,,1190.517,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,6.72,5.57,14.51,13.55,12.47,14.03,,,34.28,831940,,,,,,,18.85088,-4.81825,0.15,0.18,0.54,2024-06-20T00:00:00,2005-01-26T00:00:00,1/26/2005,1106697600,2024-06-20T00:00:00
142,EFT,1.5,10.64,10.48,0.118,16.86,19,Morningstar US CEF Senior Loans,42,Eaton Vance,FALSE,13.51,0.01,13.31,2024-06-20T00:00:00,278279104,Eaton Vance Floating-Rate Income,2024-06-20T00:00:00,XEFTX,Fixed Income - Taxable-Senior Loans,36.46,353.71,,Monthly,0.76836,0.118,20,9.0313,,4.5,4.21,,548.468,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,5.68,7.16,5.03,8.38,4.38,10.46,,,33.47,931970,,,,,,,12.64973,-4.52616,1.49,1.48,1.28,2024-06-20T00:00:00,2004-06-29T00:00:00,6/29/2004,1088467200,2024-06-20T00:00:00
143,EVV,-7.2,8.94,9.64,0.0787,11.87,16,Morningstar US CEF Limited Duration,42,Eaton Vance,FALSE,9.8,0.06,10.56,2024-06-20T00:00:00,27828H105,Eaton Vance Limited Duration Income,2024-06-20T00:00:00,XEVVX,Fixed Income - Taxable-Limited Duration,34.81,1138.794,,Monthly,0.31125,0.0787,20,6.9158,,0,3.36,,1882.436,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.2,1.14,2.9,5.11,1.99,6.66,,,19.75,3213530,,,94.3983,,,,9.45028,-9.44392,1.24,0.85,0.72,2024-06-20T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2024-06-12T00:00:00
144,EIM,-6.85,4.93,5.3,0.0468,2.33,21,Morningstar US CEF Municipal,42,Eaton Vance,FALSE,10.6,-0.05,11.38,2024-06-20T00:00:00,27827X101,Eaton Vance Municipal Bond,2024-06-20T00:00:00,XEIMX,Fixed Income - Municipal-Municipal,29.23,754.224,0.03,Monthly,0.20593,0.0468,15,5.0484,,10.5,3.17,,1144.093,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.9,-4.65,-0.1,0.56,-2.64,4.04,,,9.43,1788890,7,,102.9057,,,,9.89593,-11.88941,2.12,1.15,1.52,2024-06-20T00:00:00,2002-08-30T00:00:00,8/30/2002,1030665600,2024-06-20T00:00:00
