,Ticker,Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,CategoryName,SponsorId,SponsorName,IsManagedDistribution,Price,PriceChange,NAV,NAVPublished,Cusip,Name,LastUpdated,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
104,CHN,-14.6,0.15,0.18,0.0185,-0.16,1,Morningstar US CEF Asia Equity,69,Matthews International Cap Mgmt LLc,FALSE,10.47,-0.06,12.26,2024-06-14T00:00:00,169373107,China Fund,2024-06-14T00:00:00,XXCHNXX,Equity-Asia Equity,0.05,104.445,,Annually,0.08358,0.0185,15,,,,1.56,,122.368,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-19.04,-19.72,-0.58,-0.71,4.61,4.97,,,-0.05,233510,,,,,,,10.46449,-14.77767,0.15,-0.22,-0.46,2024-06-14T00:00:00,1992-07-10T00:00:00,7/10/1992,710726400,2023-12-27T00:00:00
105,EMO,-4.94,6.1,6.42,0.67,48.79,6,Morningstar US CEF MLP,49,"Franklin Templeton Fund Adviser, LLC",FALSE,41.75,-0.45,43.92,2024-06-14T00:00:00,18469P209,ClearBridge Energy Midstream Opportunity,2024-06-14T00:00:00,XEMOX,Equity-MLP,27.84,533.869,,Quarterly,-0.38627,0.67,20,,,,4.68,,778.324,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,26.07,33.14,4.27,7.15,21.43,24.98,,,68.24,300590,,,,,,,35.0329,-10.18166,1.76,1.09,1.59,2024-06-14T00:00:00,2011-06-13T00:00:00,6/13/2011,1307923200,2024-05-22T00:00:00
106,CEM,-4.45,6.28,6.58,0.77,42.19,6,Morningstar US CEF MLP,25,ClearBridge,FALSE,46.83,-0.5,49.01,2024-06-14T00:00:00,184692200,ClearBridge MLP and Midstream,2024-06-14T00:00:00,XCEMX,Equity-MLP,28.22,622.567,,Quarterly,-0.84501,0.77,20,,,,7.51,,907.692,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,23.44,28.28,1.8,3.84,18.03,22.08,,,62.94,387750,,,,,,,39.7178,-10.94002,1.66,1.25,1.56,2024-06-14T00:00:00,2010-06-25T00:00:00,6/25/2010,1277424000,2024-05-22T00:00:00
107,CTR,-4.53,6.37,6.67,0.7,39.16,6,Morningstar US CEF MLP,25,ClearBridge,FALSE,41.95,-0.21,43.94,2024-06-14T00:00:00,18469Q207,ClearBridge MLP and Midstream TR,2024-06-14T00:00:00,XCTRX,Equity-MLP,26.7,288.903,,Quarterly,-0.8731,0.7,20,,,,6.95,,412.826,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,22.77,30.27,4.14,7.33,17.26,21.91,,,66.95,193530,,,,,,,35.84541,-11.02702,1.64,1.17,1.54,2024-06-14T00:00:00,2012-06-28T00:00:00,6/28/2012,1340841600,2024-05-22T00:00:00
108,GLV,-17.18,9.27,11.19,0.0526,14.49,25,Morningstar US CEF Global Allocation,26,Clough Capital Partners L.P.,TRUE,5.64,0.01,6.81,2024-06-14T00:00:00,18913Y103,Clough Global Dividend and Income,2024-06-14T00:00:00,XGLVX,Hybrid-Global Allocation,24.69,70.538,,Monthly,0.0019,0.0526,20,3.4848,,,5.32,,113.09,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,-6.97,-11.21,-1,-1.34,9.89,12.44,,,17.81,534890,,,95.2027,,3.43,,5.34675,-16.8731,-0.26,-0.52,-0.37,2024-06-14T00:00:00,2004-07-28T00:00:00,7/28/2004,1090972800,2024-06-17T00:00:00
109,GLQ,-16.71,8.86,10.63,0.0603,23.45,5,Morningstar US CEF Global Equity,26,Clough Capital Partners L.P.,TRUE,6.805,0.01,8.17,2024-06-14T00:00:00,18914C100,Clough Global Equity,2024-06-14T00:00:00,XGLQX,Equity-Global Equity,23.69,128.206,,Monthly,-0.07243,0.0603,20,,,,5.6,,201.704,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-11.69,-13.72,0.99,-0.49,13.27,16.15,,,26.99,716120,,,,,11.6,,6.08113,-16.98183,0.24,0.69,0.25,2024-06-14T00:00:00,2005-04-27T00:00:00,4/27/2005,1114560000,2024-06-17T00:00:00
110,GLO,-18.05,9.04,11.03,0.048,20.47,25,Morningstar US CEF Global Allocation,26,Clough Capital Partners L.P.,TRUE,5.22,-0.02,6.37,2024-06-14T00:00:00,1.89E+110,Clough Global Opportunities,2024-06-14T00:00:00,XGLOX,Hybrid-Global Allocation,24.01,223.761,,Monthly,-0.05314,0.048,20,5.6631,,,5.71,,359.326,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,-12.36,-14.84,0.9,0.37,11.7,13.26,,,22.24,1765800,,,,,2.63,2.23,4.81464,-17.39079,-0.52,-0.18,-0.41,2024-06-14T00:00:00,2006-04-25T00:00:00,4/25/2006,1145923200,2024-06-17T00:00:00
111,FOF,2.62,9.1,8.87,0.087,21.16,26,Morningstar US CEF US Allocation,27,Cohen & Steers,FALSE,11.77,-0.04,11.47,2024-06-14T00:00:00,19248P106,Cohen & Steers Closed-End Opportunity,2024-06-14T00:00:00,XFOFX,Hybrid-U.S. Allocation,,324.098,,Monthly,0.18115,0.087,20,6.661,,,0.95,,315.838,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,2.27,2.98,6.84,8.23,10.33,8.81,,,24.29,612920,,,91.5402,,,,11.0593,2.33563,0.15,0.8,0,2024-06-14T00:00:00,2006-11-20T00:00:00,11/20/2006,1163980800,2024-06-11T00:00:00
112,UTF,1.11,8.23,8.14,0.155,14.26,8,Morningstar US CEF Sector Equity,27,Cohen & Steers,FALSE,22.86,0.05,22.61,2024-06-14T00:00:00,19248A109,Cohen & Steers Infrastructure,2024-06-14T00:00:00,XUTFX,Equity-Sector Equity,30.37,2202.24,,Monthly,0.21103,0.155,20,5.8423,,,3.97,,3128.156,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,3.09,0.58,6.13,8.14,6.71,15.61,,,22.13,2365720,,,100.3608,,7.43,,21.88103,-1.65443,1.1,0.29,0.75,2024-06-14T00:00:00,2004-03-30T00:00:00,3/30/2004,1080604800,2024-06-11T00:00:00
113,LDP,-6.62,7.43,7.96,0.131,20.11,18,Morningstar US CEF Preferreds,27,Cohen & Steers,FALSE,19.76,-0.01,21.16,2024-06-14T00:00:00,19248C105,Cohen & Steers Ltd Duration Pref & Inc,2024-06-14T00:00:00,XLDPX,Fixed Income - Taxable-Preferreds,33.86,574.605,,Monthly,0.52079,0.131,25,6.4739,,,4.47,,930.316,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.2,-1.36,5.19,5.23,6.94,11.88,,,24.71,923110,,,99.4467,,88.99,,18.58729,-8.2019,0.75,0.53,0.4,2024-06-14T00:00:00,2012-07-27T00:00:00,7/27/2012,1343347200,2024-06-11T00:00:00
114,RQI,-7.66,7.74,8.38,0.08,11.55,7,Morningstar US CEF Real Estate,27,Cohen & Steers,FALSE,11.46,0,12.41,2024-06-14T00:00:00,19247L106,Cohen & Steers Qual Inc Realty,2024-06-14T00:00:00,XRQIX,Equity-Real Estate,29.86,1540.584,,Monthly,0.11505,0.08,15,5.6667,,,3.99,,2378.419,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-0.12,-2.05,5.13,4.75,-2.69,-3.64,,,11.47,4240670,,,98.3561,,7.49,,11.33,-6.48871,-0.86,-2.37,-1.81,2024-06-14T00:00:00,2002-02-28T00:00:00,2/28/2002,1014854400,2024-06-11T00:00:00
115,RLTY,-9.11,8.47,9.32,0.11,11.12,7,Morningstar US CEF Real Estate,27,Cohen & Steers,TRUE,14.17,0.04,15.59,2024-06-14T00:00:00,19249Q103,Cohen & Steers Real Estate Opp & Inc Fd,2024-06-14T00:00:00,XRLTX,Equity-Real Estate,35.1,236.956,,Monthly,0.09179,0.11,20,5.8161,,,5.09,,401.702,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,,-0.35,1.9,,,16.51,718280,,,99.5128,,,,13.61778,-11.1679,1.16,0.48,0.74,2024-06-14T00:00:00,2022-02-24T00:00:00,2/24/2022,1645660800,2024-06-11T00:00:00
116,RNP,-2.35,8,8.19,0.136,14.92,7,Morningstar US CEF Real Estate,27,Cohen & Steers,TRUE,19.92,-0.03,20.4,2024-06-14T00:00:00,19247X100,Cohen & Steers REIT & Preferred Inc Fd,2024-06-14T00:00:00,XRNPX,Equity-Real Estate,31.6,951.375,,Monthly,0.36147,0.136,25,6.2368,,,4.02,,1424.425,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,0.39,0.4,5.71,7.97,1.24,3.62,,,21.41,1291070,,,100.2443,,6.69,,19.22788,-2.73297,0.13,-2.41,-1.22,2024-06-14T00:00:00,2003-06-27T00:00:00,6/27/2003,1056672000,2024-06-11T00:00:00
117,PSF,-6.8,7.24,7.77,0.126,19.93,18,Morningstar US CEF Preferreds,27,Cohen & Steers,FALSE,19.46,-0.12,20.88,2024-06-14T00:00:00,19248Y107,Cohen & Steers Select Preferred & Inc,2024-06-14T00:00:00,XPSFX,Fixed Income - Taxable-Preferreds,33.93,234.069,,Monthly,0.48373,0.126,25,6.385,,,4.57,,380.149,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.01,-5.41,4.21,0.66,6.57,6.46,,,21.02,275920,,,99.27,,86.4,,18.80302,-5.80941,-0.44,0.58,-0.22,2024-06-14T00:00:00,2010-11-24T00:00:00,11/24/2010,1290556800,2024-06-11T00:00:00
118,PTA,-4.85,7.88,8.28,0.134,18.33,18,Morningstar US CEF Preferreds,28,"Cohen & Steers Capital Management, Inc.",TRUE,19.42,-0.05,20.41,2024-06-14T00:00:00,19249X108,Cohen & Steers Tax-adv Prd Sec and Inc,2024-06-14T00:00:00,XPTAX,Fixed Income - Taxable-Preferreds,34.72,1073.411,,Monthly,0.36643,0.134,25,6.461,,,4.99,,1728.241,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-0.11,-0.34,,,6.51,11.21,,,28.42,1589720,,,102.8807,,,,18.26606,-7.27256,1.81,1.16,1.51,2024-06-14T00:00:00,2020-10-28T00:00:00,10/28/2020,1603843200,2024-06-11T00:00:00
119,RFI,-1.23,8.41,8.52,0.08,9,7,Morningstar US CEF Real Estate,28,"Cohen & Steers Capital Management, Inc.",FALSE,11.27,-0.01,11.41,2024-06-14T00:00:00,19247R103,Cohen & Steers Total Return,2024-06-14T00:00:00,XRFIX,Equity-Real Estate,0.04,299.093,,Monthly,0.17277,0.08,15,6.257,,,0.94,,302.934,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.04,-1.69,4.82,4.18,-1.84,0.2,,,11.43,732360,,,,,,,11.33589,0.21738,-0.7,-2.06,-1.55,2024-06-14T00:00:00,1993-09-27T00:00:00,9/27/1993,749088000,2024-06-11T00:00:00
120,STK,1.93,5.66,5.55,0.4625,27.88,3,Morningstar US CEF Covered Call,29,Columbia Threadneedle,TRUE,33.32,-0.1,32.69,2024-06-14T00:00:00,19842X109,Columbia Seligman Premium Technology Gr,2024-06-14T00:00:00,XSTKX,Equity-Covered-Call Funds,,549.375,,Quarterly,-0.02559,0.4625,20,,,,1.13,,538.987,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,9.37,6.78,21.38,20.6,11.97,4.33,,,18.82,381340,,,,,,,30.50769,6.28814,-1.17,-0.03,-0.92,2024-06-14T00:00:00,2009-11-25T00:00:00,11/25/2009,1259107200,2024-05-10T00:00:00
121,CLM,6.24,18.49,17.4,0.1086,26.41,10,Morningstar US CEF US Equity,30,Cornerstone Advisors,TRUE,7.49,-0.12,7.05,2024-06-14T00:00:00,21924B302,Cornerstone Strategic Value,2024-06-14T00:00:00,XCLMX,Equity-U.S. Equity,0,1776.372,,Monthly,0.00312,0.1086,38.52,4.9064,,,1.11,,1672.019,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,9.99,6.14,14.91,12.86,11.17,14.19,,,15.87,14911570,,,,,,,7.62359,11.98105,-0.82,-0.95,-0.18,2024-06-14T00:00:00,1987-06-23T00:00:00,6/23/1987,551404800,2024-06-13T00:00:00
122,CRF,13.22,18.49,16.33,0.1037,25.73,10,Morningstar US CEF US Equity,30,Cornerstone Advisors,TRUE,7.62,-0.15,6.73,2024-06-14T00:00:00,21924U300,Cornerstone Total Return Fund,2024-06-14T00:00:00,XCRFX,Equity-U.S. Equity,9.5,848.938,,Monthly,-0.00069,0.1037,25,4.8577,,,1.15,,749.783,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,10.36,6.28,15.31,12.94,10.78,16.29,,,20.76,7731520,,,,,,,7.52932,15.44582,-0.37,-0.12,0.61,2024-06-14T00:00:00,1973-05-16T00:00:00,5/16/1973,106358400,2024-06-13T00:00:00
123,CIK,1.35,9.09,8.97,0.0225,16.05,14,Morningstar US CEF High Yield,31,Credit Suisse AG,FALSE,3.01,-0.02,2.97,2024-06-14T00:00:00,224916106,Credit Suisse Asset Mgmt Income,2024-06-14T00:00:00,XCIKX,Fixed Income - Taxable-High Yield,27.57,158.881,,Monthly,0.12611,0.0225,10,6.7875,,,3.1,,216.44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,3.5,3.37,6.09,8.87,3.88,-2.39,,,20.19,1658600,,,95.327,,5.73,,2.88994,-0.31369,0.42,1.37,0.2,2024-06-14T00:00:00,1987-03-23T00:00:00,3/23/1987,543456000,2024-05-15T00:00:00
124,DHY,-5.94,8.49,9.03,0.0155,15.47,14,Morningstar US CEF High Yield,31,Credit Suisse AG,FALSE,2.06,-0.01,2.19,2024-06-14T00:00:00,22544F103,Credit Suisse High Yield Bond Fund,2024-06-14T00:00:00,XDHYX,Fixed Income - Taxable-High Yield,28.71,213.238,,Monthly,0.08792,0.0155,10,6.7502,,,3.8,,317.98,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,2.69,2.42,5.45,5.48,3.62,7.63,,,18.73,4622030,,,95.256,,5.73,,1.94586,-8.84494,1.75,0.84,1.25,2024-06-14T00:00:00,1998-07-31T00:00:00,7/31/1998,901843200,2024-05-15T00:00:00
125,DXYZ,156.21,,,,,8,Morningstar US CEF Sector Equity,33,Destiny Advisors LLC,TRUE,12.99,0,5.07,2024-03-28T00:00:00,25063F107,Destiny Tech100 Inc,2024-06-14T00:00:00,DXYZ,Equity-Sector Equity,,18.904,,Monthly,,,,,,,0,,7.378,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,0,,,,,,,,,,,,2024-06-14T00:00:00,2024-03-26T00:00:00,3/26/2024,1711411200,
126,DMA,-34.3,0.46,0.7,0.0526,9.02,26,Morningstar US CEF US Allocation,34,Destra Capital Advisors LLC,TRUE,7.51,0.04,11.43,2024-06-14T00:00:00,25065A502,Destra Multi-Alternative,2024-06-14T00:00:00,XDMAX,Hybrid-U.S. Allocation,12.75,67.314,,Annually,0.0027,0.0526,,,,,4.74,,117.426,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,1.33,,1.15,,0.99,20.71,,,36.87,505180,,,,,0.23,,6.46004,-40.64844,0.9,-0.14,0.29,2024-06-14T00:00:00,2022-01-13T00:00:00,1/13/2022,1642032000,2023-06-19T00:00:00
127,DNP,3.4,9.9,9.57,0.065,8.94,8,Morningstar US CEF Sector Equity,38,Duff & Phelps Inv Mgmt Co (IL),TRUE,8.15,-0.11,7.8823,2024-06-14T00:00:00,23325P104,DNP Select Income,2024-06-14T00:00:00,XDNPX,Equity-Sector Equity,27.87,2954.667,,Monthly,0.07041,0.065,10,5.0766,,,2.88,,3961.605,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,2.94,2.13,4.66,2.35,5.19,6.86,,,-6.49,6960390,,,101.7798,,5.14,3.68,9.23874,16.7409,-1.92,-2.07,-2.2,2024-06-14T00:00:00,1987-01-21T00:00:00,1/21/1987,538185600,2024-05-31T00:00:00
128,DSL,0.49,10.67,10.62,0.11,18.23,13,Morningstar US CEF Global Income,35,DoubleLine,FALSE,12.43,-0.08,12.37,2024-06-14T00:00:00,258622109,DoubleLine Income Solutions Fund,2024-06-14T00:00:00,XDSLX,Fixed Income - Taxable-Global Income,21.69,1324.522,,Monthly,0.44543,0.11,25,8.3283,,,3.24,,1683.128,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-2.87,-2.13,0.41,0.83,5.04,6.74,,,21.54,4241250,,,84.9645,,,,12.10073,0.4074,0.04,-0.04,-0.14,2024-06-14T00:00:00,2013-04-26T00:00:00,4/26/2013,1366934400,2024-06-12T00:00:00
129,DBL,-1.5,8.63,8.76,0.11,14.47,17,Morningstar US CEF Multi-Sector,35,DoubleLine,FALSE,15.07,0,15.3,2024-06-14T00:00:00,258623107,Doubleline Opportunistic Cred,2024-06-14T00:00:00,XDBLX,Fixed Income - Taxable-Multi-Sector,12.92,265.579,,Monthly,0.32172,0.11,25,7.5787,,,2.66,,309.632,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-0.48,-0.51,1.52,1.52,4.68,1.57,,,10.1,588600,,,80.8703,,,,14.81164,0.55894,-1.4,-1.1,-1.45,2024-06-14T00:00:00,2012-01-26T00:00:00,1/26/2012,1327536000,2024-06-12T00:00:00
130,DLY,-1.94,8.75,8.93,0.1167,16.46,17,Morningstar US CEF Multi-Sector,36,DoubleLine Capital LP,TRUE,15.69,0.05,16,2024-06-14T00:00:00,25862D105,DoubleLine Yield Opportunities Fund,2024-06-14T00:00:00,XDLYX,Fixed Income - Taxable-Multi-Sector,19.85,752.269,,Monthly,0.64995,0.1167,20,8.2601,,,3.42,,957.132,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,0.13,0.85,,,4.9,9.02,,,23.53,1839720,,,89.1726,,,,14.93103,-4.01995,1.2,0.47,0.78,2024-06-14T00:00:00,2020-02-25T00:00:00,2/25/2020,1582588800,2024-06-12T00:00:00
131,DTF,-9.81,3.19,3.54,0.0325,1.22,21,Morningstar US CEF Municipal,37,Duff & Phelps,FALSE,11.03,0.01,12.23,2024-06-14T00:00:00,23334J107,DTF Tax-Free Income 2028 Term,2024-06-14T00:00:00,XDTFX,Fixed Income - Municipal-Municipal,32.16,77.536,,Monthly,0.11785,0.0325,15,4.7884,,,2.72,,85.972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-5.8,-6.34,-1.75,-1.29,-0.79,2.55,,,4.82,231480,,,103.7803,,8.11,4.35,10.80188,-11.95741,2.2,1.75,2.18,2024-06-14T00:00:00,1991-11-29T00:00:00,11/29/1991,691372800,2024-06-17T00:00:00
132,DPG,-11.88,7.56,8.58,0.21,14.16,8,Morningstar US CEF Sector Equity,37,Duff & Phelps,TRUE,9.79,-0.08,11.11,2024-06-14T00:00:00,26433C105,Duff & Phelps Utility and Infra Fund Inc,2024-06-14T00:00:00,XDPGX,Equity-Sector Equity,27.38,373.799,,Quarterly,-0.01483,0.21,20,,,,4.12,,584.115,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,2.32,-3.14,2.74,2.66,8.94,11.56,,,-8.46,1729590,,,,,,,9.32896,-12.74918,0.4,1.17,0.99,2024-06-14T00:00:00,2011-07-29T00:00:00,7/29/2011,1311897600,2024-06-17T00:00:00
133,KTF,-6.76,7.07,7.59,0.061,3.6,21,Morningstar US CEF Municipal,39,DWS,FALSE,9.65,0,10.35,2024-06-14T00:00:00,233368109,DWS Municipal Income,2024-06-14T00:00:00,XKTFX,Fixed Income - Municipal-Municipal,33.58,378.018,,Monthly,0.16453,0.061,12,4.824,,,3.64,,610.439,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.42,-4.2,-0.48,0.65,-2.58,7.51,,,14.81,1066030,,,97.5463,,12.99,8.97,8.7124,-13.27254,2.01,0.68,1.31,2024-06-14T00:00:00,1988-10-20T00:00:00,10/20/1988,593308800,2024-05-16T00:00:00
134,KSM,-3.55,3.08,3.19,0.026,5.05,21,Morningstar US CEF Municipal,39,DWS,FALSE,9.77,-0.01,10.13,2024-06-14T00:00:00,23342Q101,DWS Strategic Muni Income,2024-06-14T00:00:00,XKSMX,Fixed Income - Municipal-Municipal,34.9,107.938,,Monthly,0.15537,0.026,12,4.9119,,,4.31,,171.915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-5.18,-4.25,-0.73,0.13,-1.12,11.39,,,20.74,319230,,,95.6422,,13.29,8.49,8.59545,-11.67972,1.88,0.47,1.17,2024-06-14T00:00:00,1989-03-22T00:00:00,3/22/1989,606528000,2024-05-16T00:00:00
135,GRF,-17.62,3.08,3.74,0.35,18.82,10,Morningstar US CEF US Equity,92,Sims Capital Management LLC,FALSE,9.35,-0.09,11.35,2024-06-14T00:00:00,269451100,Eagle Capital Growth,2024-06-14T00:00:00,XGRFX,Equity-U.S. Equity,,37.099,,Annually,0.02242,0.35,10,,,,1.34,,45.035,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,6.54,7.12,10.85,11.94,6.19,-0.95,,,16.5,29960,,,,,,,8.99394,-17.22166,-0.13,0.12,-0.15,2024-06-14T00:00:00,1990-07-02T00:00:00,7/2/1990,646876800,2023-11-21T00:00:00
136,ECC,10.25,18.32,16.62,0.14,35.9,19,Morningstar US CEF Senior Loans,40,Eagle Point Credit Management,FALSE,10.11,0.07,9.49,2024-04-30T00:00:00,269808101,Eagle Point Credit Company LLC,2024-06-14T00:00:00,XECCX,Fixed Income - Taxable-Senior Loans,24.32,796.183,,Monthly,0.61938,0.14,20,13.4615,,,8.51,,954.239,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9.42,10.77,10.46,6.69,10.54,16.58,,,22.98,6367420,,,,,,,9.99019,11.3204,-0.19,-0.05,0.22,2024-06-14T00:00:00,2014-10-08T00:00:00,10/8/2014,1412726400,2024-06-07T00:00:00
137,EIC,5.27,16.21,15.39,0.2,37.95,14,Morningstar US CEF High Yield,41,Eagle Point Income Management LLC,FALSE,15.59,0.16,15.21,2024-04-30T00:00:00,269817102,Eagle Point Income Co Inc,2024-06-14T00:00:00,XEICX,Fixed Income - Taxable-High Yield,34.02,171.449,,Monthly,,0.2,19.89,13.3381,,,7.44,,246.845,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,7.79,14.5,,,11.52,18.15,,,38.88,910370,,,87.1034,,,,14.79615,5.44445,-0.07,-0.62,-0.48,2024-06-14T00:00:00,2019-07-23T00:00:00,7/23/2019,1563840000,2024-06-07T00:00:00
138,CEV,-6.97,4.42,4.76,0.0434,3.32,22,Morningstar US CEF Municipal-CA,42,Eaton Vance,FALSE,10.95,0.03,11.77,2024-06-14T00:00:00,27826F101,Eaton Vance CA Muni Inc,2024-06-14T00:00:00,XCEVX,Fixed Income - Municipal-Municipal - CA,28.06,77.018,0.02,Monthly,0.19108,0.0434,15,4.754,,11,2.88,,115.078,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.09,-3.98,-0.11,1.31,-1.73,4.06,,,11.65,211870,3,,97.6949,,,,10.0977,-12.63004,2.27,1.84,2.03,2024-06-14T00:00:00,1999-01-29T00:00:00,1/29/1999,917568000,2024-06-12T00:00:00
139,EVM,-7.98,4.42,4.8,0.0383,2.86,22,Morningstar US CEF Municipal-CA,43,Eaton Vance Management,FALSE,9.57,-0.02,10.4,2024-06-14T00:00:00,27828A100,Eaton Vance CA Municipal Bond,2024-06-14T00:00:00,XEVMX,Fixed Income - Municipal-Municipal - CA,26.31,236.12,0.105,Monthly,0.16314,0.0383,15,4.5924,,11.7,3.04,,348.208,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.44,-3.51,-0.15,1.38,-2.18,4.52,,,12.57,684540,3,,101.2006,,,,8.95932,-12.06496,1.55,0.44,1.01,2024-06-14T00:00:00,2002-08-30T00:00:00,8/30/2002,1030665600,2024-05-23T00:00:00
140,EOI,-3.16,8.2,8.46,0.1338,29.91,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,18.97,0,19.59,2024-06-14T00:00:00,278274105,Eaton Vance Enhanced Equity Income,2024-06-14T00:00:00,XEOIX,Equity-Covered-Call Funds,,765.762,,Monthly,0.0018,0.1338,20,,,,1.11,,790.789,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,9.28,8.91,13.83,14.04,13.92,15.05,,,29.97,713040,,,,,,,16.89115,-2.54766,-0.36,-0.96,-0.19,2024-06-14T00:00:00,2004-10-26T00:00:00,10/26/2004,1098748800,2024-05-23T00:00:00
141,EOS,-5.25,8.07,8.52,0.1523,31.25,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,21.46,0.04,22.65,2024-06-14T00:00:00,278277108,Eaton Vance Enhanced Equity Income II,2024-06-14T00:00:00,XEOSX,Equity-Covered-Call Funds,,1122.517,,Monthly,-0.0324,0.1523,20,,,,1.09,,1184.763,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,6.72,5.57,14.51,13.55,12.47,14.03,,,34.28,837620,,,,,,,18.78538,-4.83422,-0.4,-0.36,-0.16,2024-06-14T00:00:00,2005-01-26T00:00:00,1/26/2005,1106697600,2024-05-23T00:00:00
142,EFT,0.6,10.61,10.55,0.118,16.86,19,Morningstar US CEF Senior Loans,42,Eaton Vance,FALSE,13.42,-0.01,13.34,2024-06-14T00:00:00,278279104,Eaton Vance Floating-Rate Income,2024-06-14T00:00:00,XEFTX,Fixed Income - Taxable-Senior Loans,36.41,351.354,,Monthly,0.76836,0.118,20,9.0313,,4.5,4.21,,549.254,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,5.68,7.16,5.03,8.38,4.38,10.46,,,33.47,930580,,,,,,,12.61954,-4.72084,1.31,0.5,0.86,2024-06-14T00:00:00,2004-06-29T00:00:00,6/29/2004,1088467200,2024-05-23T00:00:00
143,EVV,-7.76,8.93,9.69,0.0787,11.87,16,Morningstar US CEF Limited Duration,42,Eaton Vance,FALSE,9.75,-0.06,10.57,2024-06-14T00:00:00,27828H105,Eaton Vance Limited Duration Income,2024-06-14T00:00:00,XEVVX,Fixed Income - Taxable-Limited Duration,34.79,1132.984,,Monthly,0.31125,0.0787,20,6.9158,,0,3.36,,1883.598,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.2,1.14,2.9,5.11,1.99,6.66,,,19.75,3209650,,,94.3983,,,,9.44126,-9.5074,0.96,0.27,0.29,2024-06-14T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2024-06-12T00:00:00
